Emotion,Text
enthusiasm,@michaelmeloni Yes! Join us! All we require is a cupcake donation...
enthusiasm,@BrianMcnugget I was sleep for all that and missed the fun! Hey DG.  lets play another gammme brian
enthusiasm,morrisons here i come!
enthusiasm,"It's raining cats and dogs in Gda?sk today , looks nice 'though through a window"
enthusiasm,@kiwi_from_hell @sporkess how's monday for you?
enthusiasm,In about 2 hours from now i will find out how good the STAR TREK Film from J.J. really is. A Ticket costs 9 Euro and i hope its worth it
enthusiasm,"Hour til lunch, can't wait. Ima go to Mcd's"
enthusiasm,Surveying my NEW LAWN from the upstairs window!
enthusiasm,@alucinari Moral support for students
enthusiasm,"@NYBabe No ways. If you can nab a youngster, go for it! My best friend swears by younger men - apparantly they can go for longer too!"
enthusiasm,"@mrated Yeehah, quality"
enthusiasm,had an awesome time with @spotspot85 and @xerovoltage
enthusiasm,@kyoisorange ok ermm I'll meet you in the gym at half four then
enthusiasm,http://twitpic.com/4wtii - new hair going to greeattt use!
enthusiasm,@horcrux01 happy bday!
enthusiasm,@DannehOak hey there! your web URL looks good
enthusiasm,"@Jennifrayne  Thanks for the link, ive voted &amp; i'll send that out too."
enthusiasm,@jazz_machine lol - Good evening/morning/day (just to catch everything!) to you too!
enthusiasm,is off to RENT soon  Hope I can get home tonight though with all the train problems :s ...
enthusiasm,"Early bird gets the worm.  And in my case, birder gets to witness the carnage."
enthusiasm,Thinking of summer
enthusiasm,follow me!
enthusiasm,@BlokesLib i look forward to that. if u ever write 5 Things a Misanthrope Must Do to be at Peace w Humanity i'm up for that as well
enthusiasm,"@usagiii sweet  i should have something new to show you by then, too"
enthusiasm,@marius101 right..  making compromises is what kills us!
enthusiasm,ah midday - great time for breakfast
enthusiasm,Hellooooooo... Whats the scene people !!!
enthusiasm,When we got more followers we gonna have a competition.Hope you all look forward !
enthusiasm,why do we even live on this earth ?? i wanna live on mars :|
enthusiasm,@pinkdaze Yes! That sounds like a great idea. Message me on LJ about it
enthusiasm,@HIstapleface answer my really cool questions
enthusiasm,@ascrivner come over to my place for a cup of tea
enthusiasm,CAN'T SLEEP TONIGHT . Oh see ya! Bye
enthusiasm,"@sierrabardot whaatttaatttt! she is a good cook and really creative, silly sierra"
enthusiasm,BEEN TOWN WITH THE MOTHER  NICE &amp; SUNNNY
enthusiasm,@SarahSaner Hey Sarah! Hws u? Hope u remember me
